Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027772,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027773,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027774,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027785,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027786,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027824,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027825,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027827,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027828,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027829,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027840,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027853,""
8,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027859,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027896,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027897,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027898,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027899,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027900,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027993,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301028000,""
8,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301028001,""
8,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028005,""
8,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028006,""
8,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028022,""
