,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
5994,32,2755.75,1,310726,1022512055,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994161,233241-1-1-102
5995,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994165,233241-1-1-102
5996,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994166,233241-1-1-102
5997,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994167,233241-1-1-102
5998,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994168,233241-1-1-102
5999,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994193,233241-1-1-102
6000,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994194,233241-1-1-102
6001,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994195,233241-1-1-102
6002,32,2755.75,1,310726,1022512056,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994196,233241-1-1-102
6003,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994220,233241-1-1-102
6004,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994221,233241-1-1-102
6005,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994222,233241-1-1-102
6006,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994223,233241-1-1-102
6007,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994224,233241-1-1-102
6008,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994225,233241-1-1-102
6009,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994234,233241-1-1-102
6010,32,2755.75,1,310726,1022512057,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994235,233241-1-1-102
6011,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994296,233241-1-1-102
6012,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994297,233241-1-1-102
6013,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994298,233241-1-1-102
6014,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994299,233241-1-1-102
6015,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994300,233241-1-1-102
6016,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994369,233241-1-1-102
6017,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994370,233241-1-1-102
6018,32,2755.75,1,310726,1022512058,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994371,233241-1-1-102
6019,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994400,233241-1-1-102
6020,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994401,233241-1-1-102
6021,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994402,233241-1-1-102
6022,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994447,233241-1-1-102
6023,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994448,233241-1-1-102
6024,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994449,233241-1-1-102
6025,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994450,233241-1-1-102
6026,32,2755.75,1,310726,1022512059,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994451,233241-1-1-102
6027,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994486,233241-1-1-102
6028,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994487,233241-1-1-102
6029,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994488,233241-1-1-102
6030,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994489,233241-1-1-102
6031,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994491,233241-1-1-102
6032,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994492,233241-1-1-102
6033,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994494,233241-1-1-102
6034,32,2755.75,1,310726,1022512060,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994495,233241-1-1-102
6035,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994611,233241-1-1-102
6036,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994612,233241-1-1-102
6037,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994617,233241-1-1-102
6038,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994618,233241-1-1-102
6039,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994619,233241-1-1-102
6040,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994620,233241-1-1-102
6041,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994725,233241-1-1-102
6042,32,2755.75,1,310726,1022512061,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994727,233241-1-1-102
6043,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994730,233241-1-1-102
6044,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994731,233241-1-1-102
6045,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994733,233241-1-1-102
6046,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994734,233241-1-1-102
6047,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994769,233241-1-1-102
6048,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994770,233241-1-1-102
6049,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994771,233241-1-1-102
6050,32,2755.75,1,310726,1022512062,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994772,233241-1-1-102
6051,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994941,233241-1-1-102
6052,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994942,233241-1-1-102
6053,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994943,233241-1-1-102
6054,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994944,233241-1-1-102
6055,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994945,233241-1-1-102
6056,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994946,233241-1-1-102
6057,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994956,233241-1-1-102
6058,32,2755.75,1,310726,1022512063,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300994958,233241-1-1-102
6059,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992309,232128-1-7-128
6060,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992310,232128-1-7-128
6061,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992311,232128-1-7-128
6062,33,2700.635,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992312,232128-1-7-128
6063,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992313,232128-1-7-128
6064,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992319,232128-1-7-128
6065,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992400,232128-1-7-128
6066,33,2755.75,1,310726,1022511954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992401,232128-1-7-128
6067,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992402,232128-1-7-128
6068,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992403,232128-1-7-128
6069,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992404,232128-1-7-128
6070,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992407,232128-1-7-128
6071,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992483,232128-1-7-128
6072,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992486,232128-1-7-128
6073,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992497,232128-1-7-128
6074,33,2755.75,1,310726,1022511955,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992498,232128-1-7-128
6075,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992541,232128-1-7-128
6076,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992542,232128-1-7-128
6077,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992543,232128-1-7-128
6078,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992544,232128-1-7-128
6079,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992546,232128-1-7-128
6080,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992766,232128-1-7-128
6081,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992769,232128-1-7-128
6082,33,2755.75,1,310726,1022511956,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300992770,232128-1-7-128
6083,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992817,232128-1-7-128
6084,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992818,232128-1-7-128
6085,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992819,232128-1-7-128
6086,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992820,232128-1-7-128
6087,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992821,232128-1-7-128
6088,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992822,232128-1-7-128
6089,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992823,232128-1-7-128
6090,33,2755.75,1,310726,1022511957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992825,232128-1-7-128
6091,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992885,232128-1-7-128
6092,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992886,232128-1-7-128
6093,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992887,232128-1-7-128
6094,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992888,232128-1-7-128
6095,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992889,232128-1-7-128
6096,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992890,232128-1-7-128
6097,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992891,232128-1-7-128
6098,33,2755.75,1,310726,1022511958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300992893,232128-1-7-128
6099,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993135,232128-1-7-128
6100,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993136,232128-1-7-128
6101,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993137,232128-1-7-128
6102,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993138,232128-1-7-128
6103,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993264,232128-1-7-128
6104,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993265,232128-1-7-128
6105,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993266,232128-1-7-128
6106,33,2755.75,1,310726,1022511959,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993267,232128-1-7-128
6107,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993278,232128-1-7-128
6108,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993279,232128-1-7-128
6109,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993280,232128-1-7-128
6110,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993281,232128-1-7-128
6111,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993310,232128-1-7-128
6112,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993311,232128-1-7-128
6113,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993312,232128-1-7-128
6114,33,2755.75,1,310726,1022511960,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993313,232128-1-7-128
6115,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993338,232128-1-7-128
6116,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993469,232128-1-7-128
6117,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993470,232128-1-7-128
6118,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993471,232128-1-7-128
6119,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993479,232128-1-7-128
6120,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993480,232128-1-7-128
6121,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993481,232128-1-7-128
6122,33,2755.75,1,310726,1022511961,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300993485,232128-1-7-128
6123,33,2109.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990965,232513-1-5-113
6124,33,2038.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990966,232513-1-5-113
6125,33,2242.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990967,232513-1-5-113
6126,33,2046.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990968,232513-1-5-113
6127,33,2170.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990974,232513-1-5-113
6128,33,2025.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990975,232513-1-5-113
6129,33,2098.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990995,232513-1-5-113
6130,33,2020.0,1,310768,1052511922,101,ID002,3200A-9999A,ID010,300990996,232513-1-5-113
6131,33,2177.0,1,310768,1052511924,102,ID002,9999A,ID010,300991037,232513-1-5-114
6132,33,2034.0,1,310768,1052511924,102,ID002,9999A,ID010,300991038,232513-1-5-114
6133,33,2203.0,1,310768,1052511924,102,ID002,9999A,ID010,300991041,232513-1-5-114
6134,33,2100.0,1,310768,1052511924,102,ID002,9999A,ID010,300991042,232513-1-5-114
