Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
6,2755.75,1,310726,1022514660,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029147,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514660301029147
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029192,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029192
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029193,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029193
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029194,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029194
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029195,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029195
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029212,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029212
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029213,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029213
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029252,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029252
6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029253,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029253
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029254,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029254
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029255,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029255
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029256,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029256
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029257,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029257
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029268,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029268
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029269,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029269
6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029270,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029270
6,551.15,0,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029272,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029272
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025934,,WA001310002WA0011029999A1002514501301025934
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025936,,WA001310002WA0011029999A1002514501301025936
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025937,,WA001310002WA0011029999A1002514501301025937
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025938,,WA001310002WA0011029999A1002514501301025938
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025963,,WA001310002WA0011029999A1002514501301025963
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025964,,WA001310002WA0011029999A1002514501301025964
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025965,,WA001310002WA0011029999A1002514501301025965
7,2755.75,1,310002,1002514501,102,WA001,9999A,WA001,301025966,,WA001310002WA0011029999A1002514501301025966
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026012,,WA001310002WA0011029999A1002514502301026012
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026026,,WA001310002WA0011029999A1002514502301026026
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026030,,WA001310002WA0011029999A1002514502301026030
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026031,,WA001310002WA0011029999A1002514502301026031
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026037,,WA001310002WA0011029999A1002514502301026037
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026044,,WA001310002WA0011029999A1002514502301026044
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026071,,WA001310002WA0011029999A1002514502301026071
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026072,,WA001310002WA0011029999A1002514502301026072
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026094,,WA001310002WA0011029999A1002514503301026094
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026096,,WA001310002WA0011029999A1002514503301026096
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026097,,WA001310002WA0011029999A1002514503301026097
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026098,,WA001310002WA0011029999A1002514503301026098
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026152,,WA001310002WA0011029999A1002514503301026152
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026153,,WA001310002WA0011029999A1002514503301026153
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026154,,WA001310002WA0011029999A1002514503301026154
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026155,,WA001310002WA0011029999A1002514503301026155
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026211,,WA001310002WA0011029999A1002514504301026211
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026230,,WA001310002WA0011029999A1002514504301026230
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026231,,WA001310002WA0011029999A1002514504301026231
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026242,,WA001310002WA0011029999A1002514504301026242
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026258,,WA001310002WA0011029999A1002514504301026258
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026268,,WA001310002WA0011029999A1002514504301026268
7,1763.68,1,310002,1002514504,102,WA001,9999A,WA001,301026289,,WA001310002WA0011029999A1002514504301026289
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026322,,WA001310015WA0011019999A-9999E1002514501301026322
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026323,,WA001310015WA0011019999A-9999E1002514501301026323
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026324,,WA001310015WA0011019999A-9999E1002514501301026324
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026325,,WA001310015WA0011019999A-9999E1002514501301026325
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026402,,WA001310015WA0011019999A-9999E1002514501301026402
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026404,,WA001310015WA0011019999A-9999E1002514501301026404
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026405,,WA001310015WA0011019999A-9999E1002514501301026405
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026406,,WA001310015WA0011019999A-9999E1002514501301026406
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026431,,WA001310015WA0011019999A-9999E1002514502301026431
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026452,,WA001310015WA0011019999A-9999E1002514502301026452
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026453,,WA001310015WA0011019999A-9999E1002514502301026453
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026473,,WA001310015WA0011019999A-9999E1002514502301026473
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026482,,WA001310015WA0011019999A-9999E1002514502301026482
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026547,,WA001310015WA0011019999A-9999E1002514502301026547
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026549,,WA001310015WA0011019999A-9999E1002514502301026549
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026551,,WA001310015WA0011019999A-9999E1002514502301026551
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026552,,WA001310015WA0011019999A-9999E1002514503301026552
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026554,,WA001310015WA0011019999A-9999E1002514503301026554
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026571,,WA001310015WA0011019999A-9999E1002514503301026571
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026573,,WA001310015WA0011019999A-9999E1002514503301026573
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026592,,WA001310015WA0011019999A-9999E1002514503301026592
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026593,,WA001310015WA0011019999A-9999E1002514503301026593
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026595,,WA001310015WA0011019999A-9999E1002514503301026595
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026596,,WA001310015WA0011019999A-9999E1002514503301026596
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026632,,WA001310015WA0011019999A-9999E1002514504301026632
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026638,,WA001310015WA0011019999A-9999E1002514504301026638
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026639,,WA001310015WA0011019999A-9999E1002514504301026639
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026641,,WA001310015WA0011019999A-9999E1002514504301026641
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026642,,WA001310015WA0011019999A-9999E1002514504301026642
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026644,,WA001310015WA0011019999A-9999E1002514504301026644
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026695,,WA001310015WA0011019999A-9999E1002514504301026695
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026696,,WA001310015WA0011019999A-9999E1002514504301026696
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026711,,WA001310015WA0011019999A-9999E1002514505301026711
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026712,,WA001310015WA0011019999A-9999E1002514505301026712
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026713,,WA001310015WA0011019999A-9999E1002514505301026713
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026714,,WA001310015WA0011019999A-9999E1002514505301026714
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026715,,WA001310015WA0011019999A-9999E1002514505301026715
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026716,,WA001310015WA0011019999A-9999E1002514505301026716
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026717,,WA001310015WA0011019999A-9999E1002514505301026717
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026718,,WA001310015WA0011019999A-9999E1002514505301026718
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026906,,WA001310015WA0011019999A-9999E1002514506301026906
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026908,,WA001310015WA0011019999A-9999E1002514506301026908
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026917,,WA001310015WA0011019999A-9999E1002514506301026917
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026921,,WA001310015WA0011019999A-9999E1002514506301026921
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026944,,WA001310015WA0011019999A-9999E1002514506301026944
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026976,,WA001310015WA0011019999A-9999E1002514506301026976
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026977,,WA001310015WA0011019999A-9999E1002514506301026977
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026978,,WA001310015WA0011019999A-9999E1002514506301026978
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024424,,WA001310015WA0011019999A-9999E1002514401301024424
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024425,,WA001310015WA0011019999A-9999E1002514401301024425
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024426,,WA001310015WA0011019999A-9999E1002514401301024426
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024427,,WA001310015WA0011019999A-9999E1002514401301024427
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024428,,WA001310015WA0011019999A-9999E1002514401301024428
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024429,,WA001310015WA0011019999A-9999E1002514401301024429
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024430,,WA001310015WA0011019999A-9999E1002514401301024430
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024431,,WA001310015WA0011019999A-9999E1002514401301024431
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024432,,WA001310015WA0011019999A-9999E1002514402301024432
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024433,,WA001310015WA0011019999A-9999E1002514402301024433
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024561,,WA001310015WA0011019999A-9999E1002514402301024561
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024562,,WA001310015WA0011019999A-9999E1002514402301024562
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024563,,WA001310015WA0011019999A-9999E1002514402301024563
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024581,,WA001310015WA0011019999A-9999E1002514402301024581
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024582,,WA001310015WA0011019999A-9999E1002514402301024582
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024611,,WA001310015WA0011019999A-9999E1002514402301024611
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024612,,WA001310015WA0011019999A-9999E1002514403301024612
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024613,,WA001310015WA0011019999A-9999E1002514403301024613
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024671,,WA001310015WA0011019999A-9999E1002514403301024671
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024672,,WA001310015WA0011019999A-9999E1002514403301024672
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024673,,WA001310015WA0011019999A-9999E1002514403301024673
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024674,,WA001310015WA0011019999A-9999E1002514403301024674
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024675,,WA001310015WA0011019999A-9999E1002514403301024675
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024676,,WA001310015WA0011019999A-9999E1002514403301024676
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024680,,WA001310015WA0011019999A-9999E1002514404301024680
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024682,,WA001310015WA0011019999A-9999E1002514404301024682
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024772,,WA001310015WA0011019999A-9999E1002514404301024772
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024773,,WA001310015WA0011019999A-9999E1002514404301024773
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024774,,WA001310015WA0011019999A-9999E1002514404301024774
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024802,,WA001310015WA0011019999A-9999E1002514404301024802
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024803,,WA001310015WA0011019999A-9999E1002514404301024803
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024804,,WA001310015WA0011019999A-9999E1002514404301024804
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025043,,WA001310015WA0011019999A-9999E1002514405301025043
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025054,,WA001310015WA0011019999A-9999E1002514405301025054
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025060,,WA001310015WA0011019999A-9999E1002514405301025060
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025064,,WA001310015WA0011019999A-9999E1002514405301025064
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025065,,WA001310015WA0011019999A-9999E1002514405301025065
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025068,,WA001310015WA0011019999A-9999E1002514405301025068
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025069,,WA001310015WA0011019999A-9999E1002514405301025069
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025070,,WA001310015WA0011019999A-9999E1002514405301025070
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025071,,WA001310015WA0011019999A-9999E1002514406301025071
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025093,,WA001310015WA0011019999A-9999E1002514406301025093
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025096,,WA001310015WA0011019999A-9999E1002514406301025096
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025116,,WA001310015WA0011019999A-9999E1002514406301025116
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025138,,WA001310015WA0011019999A-9999E1002514406301025138
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025139,,WA001310015WA0011019999A-9999E1002514406301025139
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025178,,WA001310015WA0011019999A-9999E1002514406301025178
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025189,,WA001310015WA0011019999A-9999E1002514406301025189
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025190,,WA001310015WA0011019999A-9999E1002514407301025190
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025203,,WA001310015WA0011019999A-9999E1002514407301025203
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025210,,WA001310015WA0011019999A-9999E1002514407301025210
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025220,,WA001310015WA0011019999A-9999E1002514407301025220
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025227,,WA001310015WA0011019999A-9999E1002514407301025227
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025228,,WA001310015WA0011019999A-9999E1002514407301025228
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025261,,WA001310015WA0011019999A-9999E1002514407301025261
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025265,,WA001310015WA0011019999A-9999E1002514407301025265
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024138,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024138
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024139,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024139
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024140,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024140
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024142,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024142
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024143,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024143
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024144,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024144
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024146,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024146
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024147,,ID002310015ID0021013117A-3123A-9999A-9999E1052514401301024147
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024217,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024217
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024218,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024218
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024219,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024219
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024220,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024220
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024221,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024221
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024222,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024222
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024223,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024223
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024224,,ID002310015ID0021013117A-3123A-9999A-9999E1052514402301024224
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024299,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024299
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024300,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024300
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024301,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024301
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024302,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024302
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024318,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024318
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024388,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024388
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024393,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024393
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024394,,ID002310015ID0021013117A-3123A-9999A-9999E1052514404301024394
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024410,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024410
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024437,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024437
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024438,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024438
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024439,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024439
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024440,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024440
