Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
11,2755.75,1,310724,1012514508,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301026515,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026583,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026584,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026591,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026594,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026602,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026611,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026615,""
11,2755.75,1,310724,1012514509,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026620,""
11,2755.75,1,310724,1012514510,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026640,""
11,2755.75,1,310724,1012514510,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026647,""
11,2755.75,1,310724,1012514510,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026665,""
11,2755.75,1,310724,1012514511,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026720,""
11,2755.75,1,310724,1012514511,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026723,""
11,2755.75,1,310724,1012514511,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026724,""
11,2755.75,1,310724,1012514511,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026739,""
11,2755.75,1,310724,1012514511,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026743,""
11,2755.75,1,310724,1012514511,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026755,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026762,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026857,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026858,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026859,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026862,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026863,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026892,""
11,2755.75,1,310724,1012514512,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301026893,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026898,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026941,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026942,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026943,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026945,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026947,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026948,""
11,2755.75,1,310724,1012514513,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026953,""
11,2755.75,1,310724,1012514514,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026962,""
11,2755.75,1,310724,1012514514,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026969,""
11,2755.75,1,310724,1012514514,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301026975,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027295,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027296,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027297,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027300,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027585,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027586,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027587,""
11,2755.75,1,310726,1022514553,101,WA003,"",WA007,301027588,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027633,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027634,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027635,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027636,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027637,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027638,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027679,""
11,2755.75,1,310726,1022514554,102,WA003,9999A,WA007,301027680,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027684,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027685,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027728,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027729,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027730,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027731,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027732,""
11,2755.75,1,310726,1022514555,102,WA003,9999A,WA007,301027733,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027735,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027736,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027845,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027846,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027847,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027848,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027849,""
11,2755.75,1,310726,1022514556,101,WA003,"",WA007,301027850,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027851,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027852,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027918,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027919,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027920,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027921,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027945,""
11,2755.75,1,310726,1022514557,101,WA003,"",WA007,301027946,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027947,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027948,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027971,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027972,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027973,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027974,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027985,""
11,2755.75,1,310726,1022514558,101,WA003,"",WA007,301027987,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028025,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028026,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028027,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028028,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028036,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028037,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028068,""
11,2755.75,1,310726,1022514559,101,WA003,"",WA007,301028069,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028070,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028071,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028111,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028112,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028113,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028140,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028141,""
11,2755.75,1,310726,1022514560,102,WA003,9999A,WA007,301028142,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028151,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028152,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028171,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028172,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028191,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028192,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028193,""
11,2755.75,1,310726,1022514561,102,WA003,9999A,WA007,301028198,""
12,1598.335,1,310002,1002514401,102,WA001,9999A,WA001,301025291,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025292,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025294,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025295,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025354,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025358,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025363,""
12,2755.75,1,310002,1002514401,102,WA001,9999A,WA001,301025365,""
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024138,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024139,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024140,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024142,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024143,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024144,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024146,1459741
12,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID010,301024147,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024217,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024218,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024219,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024220,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024221,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024222,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024223,1459741
12,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID010,301024224,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024299,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024300,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024301,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024302,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024318,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024388,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024393,1459741
12,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID010,301024394,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024410,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024437,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024438,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024439,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024440,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024441,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024483,1459741
12,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID010,301024488,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024495,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024508,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024514,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024530,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024532,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024570,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024571,1459741
12,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID010,301024580,1459741
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024583,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024630,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024631,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024632,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024640,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024669,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024670,""
12,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID010,301024679,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024176,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024187,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024188,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024189,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024190,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024202,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024208,""
12,2755.75,1,310724,1012514401,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024209,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024252,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024253,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024254,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024255,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024276,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024277,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024278,""
12,2755.75,1,310724,1012514402,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024279,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024286,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024287,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024288,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024294,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024295,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024303,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024305,""
12,2755.75,1,310724,1012514403,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024385,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024386,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024450,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024451,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024506,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024507,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024572,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024573,""
12,2755.75,1,310724,1012514404,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301024574,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024575,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024576,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024577,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024578,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024579,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024619,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024620,""
12,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024621,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024634,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024635,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024636,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024644,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024698,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024699,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024700,""
12,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024701,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024702,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024731,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024732,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024733,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024735,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024736,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024737,""
12,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024743,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024744,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024745,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024792,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024794,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024796,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024797,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024848,""
12,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024849,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024855,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024856,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024857,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024902,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024903,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024904,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024905,""
12,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301024906,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024907,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024908,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024909,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024948,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024953,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024954,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024955,""
12,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301024981,""
12,2645.52,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024982,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301024983,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025097,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025098,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025099,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025100,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025102,""
12,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025103,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025105,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025107,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025108,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025109,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025110,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025111,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025112,""
12,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025113,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025162,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025163,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025164,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025165,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025192,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025193,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025194,""
12,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301025195,""
