Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec
WA003,,,Order,101,,310726,232128-1-7-131,,80,2025-06-25 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232128-1-7-129,,100,2025-06-25 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232128-1-7-130,,100,2025-06-25 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232130-1-8-121,,40,2025-06-25 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232130-1-8-122,,20,2025-06-25 00:00:00,WA007,3007DRYGUM
WA002,,,Order,101,,310724,233229-1-1-101,,20,2025-06-26 00:00:00,WA007,3041A
ID002,,,Order,101,,310086,233511-1-1-105,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233511-1-1-101,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233511-1-1-102,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233511-1-1-103,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233511-1-1-104,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233538-1-1-103,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233538-1-1-104,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233538-1-1-105,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233538-1-1-101,,19,2025-06-27 00:00:00,ID010,3139A
ID002,,,Order,101,,310086,233538-1-1-102,,19,2025-06-27 00:00:00,ID010,3139A
ID002,WA001,,Order,102,,310015,232630-1-2-110,,21.00009072,2025-06-28 00:00:00,TX001,9999E
ID002,WA001,,Order,102,,310015,232630-1-3-111,,21.00009072,2025-06-28 00:00:00,TX001,9999E
ID002,,,Order,102,,310015,233089-1-3-111,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,232630-1-2-109,,20.99972784,2025-06-28 00:00:00,TX001,9999E
ID002,,,Order,102,,310015,233089-1-3-112,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,232630-1-2-108,,20.99972784,2025-06-28 00:00:00,TX001,9999E
ID002,WA001,,Order,102,,310015,233285-1-3-115,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-3-116,,20.99972784,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-3-114,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-3-113,,20.99972784,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-3-117,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233498-1-1-101,,21.00009072,2025-06-28 00:00:00,TX001,9999A
WA001,,,Order,102,,310002,232811-1-2-102,,20,2025-06-28 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-3-118,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,,,Order,102,,310015,233089-1-3-114,,21.00009072,2025-06-28 00:00:00,TX001,9999A
ID002,,,Order,102,,310015,233089-1-3-113,,21.00009072,2025-06-28 00:00:00,TX001,9999A
WA002,,,Order,101,,310726,233183-1-1-102,,40,2025-07-08 00:00:00,WA007,9999E
