ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT,,,ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,36,16,5/26/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,36,16,45803
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,37,16,5/27/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,37,16,45804
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,38,0,5/28/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,38,0,45805
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,39,0,5/29/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,39,0,45806
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,40,0,5/30/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,40,0,45807
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,16,2,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,16,2,45787
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,17,2,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,17,2,45788
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,18,5,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,18,5,45787
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,19,5,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,19,5,45788
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,20,5,5/12/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,20,5,45789
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,21,5,5/13/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,21,5,45790
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,22,5,5/14/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,22,5,45791
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,23,5,5/15/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,23,5,45792
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,24,5,5/16/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,24,5,45793
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,25,5,5/17/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,25,5,45794
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,26,5,5/18/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,26,5,45795
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,27,5,5/19/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,27,5,45796
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,28,5,5/20/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,28,5,45797
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,29,5,5/21/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,29,5,45798
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,30,5,5/22/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,30,5,45799
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,31,5,5/23/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,31,5,45800
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,32,5,5/24/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,32,5,45801
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,33,5,5/25/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,33,5,45802
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,34,3,5/26/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,34,3,45803
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,35,3,5/27/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,35,3,45804
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,17,8,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,17,8,45787
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,18,8,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,18,8,45788
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,19,8,5/12/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,19,8,45789
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,20,8,5/13/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,20,8,45790
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,21,8,5/14/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,21,8,45791
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,22,8,5/15/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,22,8,45792
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,23,8,5/16/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,23,8,45793
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,24,8,5/17/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,24,8,45794
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,25,8,5/18/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,25,8,45795
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,26,8,5/19/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,26,8,45796
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,27,8,5/20/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,27,8,45797
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,28,8,5/21/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,28,8,45798
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,29,8,5/22/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,29,8,45799
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,30,8,5/23/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,30,8,45800
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,31,8,5/24/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,31,8,45801
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,32,8,5/25/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,32,8,45802
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,33,8,5/26/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,33,8,45803
233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,34,8,5/27/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,34,8,45804
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,20,8,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,20,8,45787
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,21,8,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,21,8,45788
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,22,8,5/12/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,22,8,45789
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,23,8,5/13/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,23,8,45790
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,24,8,5/14/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,24,8,45791
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,25,8,5/15/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,25,8,45792
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,26,8,5/16/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,26,8,45793
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,27,8,5/17/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,27,8,45794
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,28,8,5/18/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,28,8,45795
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,29,8,5/19/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,29,8,45796
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,30,8,5/20/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,30,8,45797
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,31,8,5/21/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,31,8,45798
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,32,8,5/22/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,32,8,45799
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,33,8,5/23/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,33,8,45800
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,34,8,5/24/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,34,8,45801
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,35,8,5/25/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,35,8,45802
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,36,8,5/26/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,36,8,45803
233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,37,8,5/27/2025,,,233244-1-1-102,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,37,8,45804
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,8,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,8,45787
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,8,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,8,45788
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,8,5/12/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,8,45789
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,8,5/13/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,8,45790
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,8,5/14/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,8,45791
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,8,5/15/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,8,45792
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,8,5/16/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,8,45793
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,8,5/17/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,8,45794
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,8,5/18/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,8,45795
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,8,5/19/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,8,45796
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,8,5/20/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,8,45797
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,8,5/21/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,8,45798
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,33,8,5/22/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,33,8,45799
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,34,8,5/23/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,34,8,45800
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,8,5/24/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,8,45801
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,36,8,5/25/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,36,8,45802
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,37,8,5/26/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,37,8,45803
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,38,8,5/27/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,38,8,45804
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,39,8,5/28/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,39,8,45805
233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,40,8,5/29/2025,,,233244-1-1-102,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,40,8,45806
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,16,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,16,45787
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,16,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,16,45788
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,16,5/12/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,16,45789
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,16,5/13/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,16,45790
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,16,5/14/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,16,45791
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,16,5/15/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,16,45792
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,16,5/16/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,16,45793
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,16,5/17/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,16,45794
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,16,5/18/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,16,45795
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,16,5/19/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,16,45796
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,16,5/20/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,16,45797
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,33,16,5/21/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,33,16,45798
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,34,16,5/22/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,34,16,45799
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,16,5/23/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,16,45800
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,36,16,5/24/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,36,16,45801
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,37,16,5/25/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,37,16,45802
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,38,16,5/26/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,38,16,45803
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,39,16,5/27/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,39,16,45804
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,40,8,5/28/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,40,8,45805
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,41,8,5/29/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,41,8,45806
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,18,8,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,18,8,45787
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,19,16,5/10/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,19,16,45787
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,20,16,5/11/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,20,16,45788
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,21,16,5/12/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,21,16,45789
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,22,16,5/13/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,22,16,45790
233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,23,16,5/14/2025,,,233244-1-1-102,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,23,16,45791
