W_INSERT_DT,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,ALLOCATED_ORDER_NUM,Allocation Date
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,46,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,15,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,16,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,17,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,18,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,19,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,20,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,21,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,22,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,22,233199-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,23,233238-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,24,233238-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,25,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,26,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,28,233199-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,30,232935-1-3-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,37,232865-1-3-108,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,40,232946-1-2-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,44,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-9999A-9999C-9999E,35,233107-1-1-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-3053A-9999A-9999E,29,233232-1-1-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3043A-9999A,42,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A,21,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A,57,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,19,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,21,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,22,233199-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,26,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,30,232935-1-3-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,15,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,16,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,18,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,19,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,20,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,21,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,22,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,22,233199-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,23,233199-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,23,233238-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,24,233238-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,25,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,26,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,27,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,28,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,28,233199-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,30,232935-1-3-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,32,232865-1-3-109,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,15,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,16,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,17,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,19,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,20,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,21,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,24,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,25,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,27,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,44,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,46,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,57,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,68,233451-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,70,233451-1-1-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,70,233451-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,15,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,17,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,18,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,20,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,21,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,22,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,23,233238-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,24,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,24,233238-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,25,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,26,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,27,233107-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,57,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,58,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,58,233451-1-1-111,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,59,233451-1-1-108,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,59,233451-1-1-109,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,60,233451-1-1-106,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,60,233451-1-1-107,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,60,233451-1-1-108,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,61,233451-1-1-105,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,61,233451-1-1-106,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,62,233451-1-1-104,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,62,233451-1-1-105,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,91,233451-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,91,233451-1-1-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,92,232707-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,92,233451-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,57,"",
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,59,233451-1-1-109,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,59,233451-1-1-110,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,59,233451-1-1-111,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,60,233451-1-1-108,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,61,233451-1-1-106,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,91,233451-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,91,233451-1-1-102,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,91,233451-1-1-103,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,92,232707-1-1-101,
2025-05-21 00:00:00,WA007,310724,WA002,101,3040A-9999A,29,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,"",13,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-3035A-9999A-9999E,11,232664-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A,11,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999CS-9999E,11,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999CS-9999E,11,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999E,11,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999E,14,233064-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999E,14,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999E,14,233183-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999C-9999E,14,233183-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999E,11,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999E,11,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999E,14,233183-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999E,14,233183-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3015A-9999A-9999E,14,233183-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A,11,232664-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999C-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999C-9999E,12,232664-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999C-9999E,13,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,9,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,10,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,10,232664-1-1-101,2025-06-06 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,10,232664-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,12,232664-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,95,233064-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,95,233397-1-1-110,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,94,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,94,233259-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,95,233397-1-1-108,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,95,233397-1-1-109,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,96,233397-1-1-106,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,96,233397-1-1-107,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,96,233397-1-1-108,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,97,233397-1-1-102,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,97,233397-1-1-103,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,98,233397-1-1-101,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,98,233397-1-1-102,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C,106,232970-1-3-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999CS,95,233397-1-1-109,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999CS,95,233397-1-1-110,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,10,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,10,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,11,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,11,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,12,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,12,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,13,233064-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,13,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,15,233183-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,94,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,10,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,11,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,12,233064-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,12,233064-1-1-103,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,14,233183-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,14,233183-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,95,233064-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA002,101,9999A-9999E,95,233397-1-1-110,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,10,"",
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,11,"",
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,96,233397-1-1-107,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,96,233397-1-1-108,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,97,233397-1-1-103,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,97,233397-1-1-104,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,97,233397-1-1-105,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,97,233397-1-1-106,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA002,102,9999A,106,233397-1-1-101,2025-05-28 00:00:00
2025-05-21 00:00:00,WA007,310726,WA003,101,"",11,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,18,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,232128-1-6-122,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,232128-1-6-122,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,232130-1-7-119,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,233235-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,37,233235-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,23,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,25,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,26,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,27,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,29,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,32,232130-1-7-119,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,25,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,29,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3033A-3035A-9999A-9999C-9999CS-9999E,25,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3035A-9999A-9999C-9999CS-9999E,25,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,18,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,23,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3025S-3035A-9999A-9999C-9999CS-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,233394-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,233262-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,233186-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,233244-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,12,"",
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,16,233394-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,19,233262-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,21,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,21,233262-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,22,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,23,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,24,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,26,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,27,233186-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,27,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,28,233205-1-1-101,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,28,233235-1-1-102,
2025-05-21 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,28,233244-1-1-102,
