Period,Site,Product,BOM,"Assignment Policy","Policy Parameter","Unit BOM Cost",Status,Notes
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_30D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_30D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_31D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_31D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_32D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_32D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_33D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_33D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_34D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_34D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_35D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_35D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_36D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_36D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_37D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_37D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_38D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_38D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_39D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_39D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_40D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_40D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_41D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_41D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_42D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_42D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_43D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_43D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_44D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_44D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_45D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_45D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_46D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_46D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_47D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_47D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_48D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_48D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_49D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_49D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_50D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_50D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A-9999E_27D,BOM_310726_WA003_101_3025S-3035A-9999A-9999E_27D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO_27D,BOM_310726_WA003_101_3007DRYGUM-3007FO_27D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_27D,BOM_310726_WA003_101_3025S-3035A-9999A_27D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_28D,BOM_310726_WA003_101_3025S-3035A-9999A_28D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_29D,BOM_310726_WA003_101_3025S-3035A-9999A_29D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_30D,BOM_310726_WA003_101_3025S-3035A-9999A_30D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_31D,BOM_310726_WA003_101_3025S-3035A-9999A_31D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_32D,BOM_310726_WA003_101_3025S-3035A-9999A_32D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_33D,BOM_310726_WA003_101_3025S-3035A-9999A_33D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_34D,BOM_310726_WA003_101_3025S-3035A-9999A_34D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_35D,BOM_310726_WA003_101_3025S-3035A-9999A_35D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_36D,BOM_310726_WA003_101_3025S-3035A-9999A_36D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_37D,BOM_310726_WA003_101_3025S-3035A-9999A_37D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_38D,BOM_310726_WA003_101_3025S-3035A-9999A_38D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_39D,BOM_310726_WA003_101_3025S-3035A-9999A_39D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_40D,BOM_310726_WA003_101_3025S-3035A-9999A_40D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_41D,BOM_310726_WA003_101_3025S-3035A-9999A_41D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_42D,BOM_310726_WA003_101_3025S-3035A-9999A_42D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_43D,BOM_310726_WA003_101_3025S-3035A-9999A_43D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_44D,BOM_310726_WA003_101_3025S-3035A-9999A_44D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_45D,BOM_310726_WA003_101_3025S-3035A-9999A_45D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_46D,BOM_310726_WA003_101_3025S-3035A-9999A_46D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_47D,BOM_310726_WA003_101_3025S-3035A-9999A_47D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_48D,BOM_310726_WA003_101_3025S-3035A-9999A_48D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_49D,BOM_310726_WA003_101_3025S-3035A-9999A_49D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_50D,BOM_310726_WA003_101_3025S-3035A-9999A_50D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_51D,BOM_310726_WA003_101_3025S-3035A-9999A_51D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_52D,BOM_310726_WA003_101_3025S-3035A-9999A_52D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_53D,BOM_310726_WA003_101_3025S-3035A-9999A_53D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_54D,BOM_310726_WA003_101_3025S-3035A-9999A_54D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_55D,BOM_310726_WA003_101_3025S-3035A-9999A_55D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_56D,BOM_310726_WA003_101_3025S-3035A-9999A_56D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_57D,BOM_310726_WA003_101_3025S-3035A-9999A_57D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_58D,BOM_310726_WA003_101_3025S-3035A-9999A_58D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_59D,BOM_310726_WA003_101_3025S-3035A-9999A_59D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_60D,BOM_310726_WA003_101_3025S-3035A-9999A_60D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_61D,BOM_310726_WA003_101_3025S-3035A-9999A_61D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_62D,BOM_310726_WA003_101_3025S-3035A-9999A_62D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_63D,BOM_310726_WA003_101_3025S-3035A-9999A_63D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_64D,BOM_310726_WA003_101_3025S-3035A-9999A_64D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_65D,BOM_310726_WA003_101_3025S-3035A-9999A_65D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_66D,BOM_310726_WA003_101_3025S-3035A-9999A_66D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_67D,BOM_310726_WA003_101_3025S-3035A-9999A_67D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_68D,BOM_310726_WA003_101_3025S-3035A-9999A_68D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_69D,BOM_310726_WA003_101_3025S-3035A-9999A_69D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-3035A-9999A_70D,BOM_310726_WA003_101_3025S-3035A-9999A_70D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_26D,BOM_310726_WA003_101_3025S-9999A-9999E_26D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_27D,BOM_310726_WA003_101_3025S-9999A-9999E_27D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_28D,BOM_310726_WA003_101_3025S-9999A-9999E_28D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_29D,BOM_310726_WA003_101_3025S-9999A-9999E_29D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_30D,BOM_310726_WA003_101_3025S-9999A-9999E_30D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_31D,BOM_310726_WA003_101_3025S-9999A-9999E_31D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_32D,BOM_310726_WA003_101_3025S-9999A-9999E_32D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_33D,BOM_310726_WA003_101_3025S-9999A-9999E_33D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_34D,BOM_310726_WA003_101_3025S-9999A-9999E_34D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_35D,BOM_310726_WA003_101_3025S-9999A-9999E_35D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_36D,BOM_310726_WA003_101_3025S-9999A-9999E_36D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_37D,BOM_310726_WA003_101_3025S-9999A-9999E_37D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_38D,BOM_310726_WA003_101_3025S-9999A-9999E_38D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_39D,BOM_310726_WA003_101_3025S-9999A-9999E_39D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_40D,BOM_310726_WA003_101_3025S-9999A-9999E_40D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_41D,BOM_310726_WA003_101_3025S-9999A-9999E_41D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_42D,BOM_310726_WA003_101_3025S-9999A-9999E_42D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_43D,BOM_310726_WA003_101_3025S-9999A-9999E_43D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_44D,BOM_310726_WA003_101_3025S-9999A-9999E_44D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_45D,BOM_310726_WA003_101_3025S-9999A-9999E_45D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_46D,BOM_310726_WA003_101_3025S-9999A-9999E_46D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_47D,BOM_310726_WA003_101_3025S-9999A-9999E_47D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_48D,BOM_310726_WA003_101_3025S-9999A-9999E_48D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_49D,BOM_310726_WA003_101_3025S-9999A-9999E_49D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_50D,BOM_310726_WA003_101_3025S-9999A-9999E_50D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_51D,BOM_310726_WA003_101_3025S-9999A-9999E_51D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_52D,BOM_310726_WA003_101_3025S-9999A-9999E_52D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_53D,BOM_310726_WA003_101_3025S-9999A-9999E_53D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_54D,BOM_310726_WA003_101_3025S-9999A-9999E_54D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_55D,BOM_310726_WA003_101_3025S-9999A-9999E_55D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_56D,BOM_310726_WA003_101_3025S-9999A-9999E_56D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_57D,BOM_310726_WA003_101_3025S-9999A-9999E_57D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_58D,BOM_310726_WA003_101_3025S-9999A-9999E_58D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_59D,BOM_310726_WA003_101_3025S-9999A-9999E_59D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_60D,BOM_310726_WA003_101_3025S-9999A-9999E_60D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_61D,BOM_310726_WA003_101_3025S-9999A-9999E_61D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3025S-9999A-9999E_62D,BOM_310726_WA003_101_3025S-9999A-9999E_62D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO_26D,BOM_310726_WA003_101_3007DRYGUM-3007FO_26D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_100D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_100D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_101D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_101D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_102D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_102D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_103D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_103D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_104D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_104D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_105D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_105D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_106D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_106D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_107D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_107D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_108D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_108D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_109D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_109D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_110D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_110D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_111D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_111D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_112D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_112D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_113D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_113D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_114D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_114D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_115D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_115D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_116D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_116D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_117D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_117D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_118D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_118D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_119D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_119D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_120D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_120D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_25D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_25D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_26D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_26D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_27D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_27D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_28D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_28D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_29D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_29D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_30D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_30D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_31D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_31D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_32D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_32D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_33D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_33D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_34D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_34D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_35D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_35D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_36D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_36D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_37D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_37D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_38D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_38D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_39D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_39D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_40D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_40D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_41D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_41D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_42D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_42D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_43D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_43D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_44D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_44D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_45D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_45D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_46D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_46D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_47D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_47D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_48D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_48D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_49D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_49D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_50D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_50D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_51D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_51D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_52D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_52D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_53D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_53D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_54D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_54D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_55D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_55D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_56D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_56D,"","","",include,""
REAL_PERIODS,WA007,310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_57D,BOM_310726_WA003_101_3007DRYGUM-3007FO-3025S-3035A-9999A-9999E_57D,"","","",include,""
