AGE,TOTAL_WEIGHTS,TOTAL_PALLETS,ITEM_NUMBER,LOT_NO,GRADE,PRODUCTION_PLANT,SPEC,WHS_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER,CLEANED_SPEC,SPEC_VALUE
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007070,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007072,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007073,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007074,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007125,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007126,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007127,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513052,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007128,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513053,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007169,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513053,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007170,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513053,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007171,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513053,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007172,233241-1-1-101,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007283,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007284,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007285,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007286,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007339,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007340,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007341,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513055,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA007,301007345,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007709,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007710,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007754,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007755,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007759,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007797,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007798,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513059,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,301007799,233227-1-1-103,1,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7
22,2755.75,1,310726,1022513060,101,WA003,3002A-3025S-3033A-3035A-9999A-9999E,WA007,301007842,233263-1-1-101,1,3002A-3025S-3033A-3035A-9999A-9999E,6
22,2755.75,1,310726,1022513060,101,WA003,3002A-3025S-3033A-3035A-9999A-9999E,WA007,301007843,233263-1-1-101,1,3002A-3025S-3033A-3035A-9999A-9999E,6
22,2755.75,1,310726,1022513060,101,WA003,3002A-3025S-3033A-3035A-9999A-9999E,WA007,301007844,233263-1-1-101,1,3002A-3025S-3033A-3035A-9999A-9999E,6
22,2755.75,1,310726,1022513060,101,WA003,3002A-3025S-3033A-3035A-9999A-9999E,WA007,301007889,233263-1-1-101,1,3002A-3025S-3033A-3035A-9999A-9999E,6
22,2755.75,1,310726,1022513063,101,WA003,3015A-3025S-3033A-3035A-9999A-9999E,WA007,301008059,233263-1-1-101,1,3025S-3033A-3035A-9999A-9999E,5
22,2755.75,1,310726,1022513063,101,WA003,3015A-3025S-3033A-3035A-9999A-9999E,WA007,301008060,233263-1-1-101,1,3025S-3033A-3035A-9999A-9999E,5
22,2755.75,1,310726,1022513063,101,WA003,3015A-3025S-3033A-3035A-9999A-9999E,WA007,301008061,233263-1-1-101,1,3025S-3033A-3035A-9999A-9999E,5
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301004988,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301004989,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301005018,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301005019,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301005029,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301005039,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301005041,,1,9999A,1
23,2755.75,1,310002,1002512901,102,WA001,9999A,WA001,301005042,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005043,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005078,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005079,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005080,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005101,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005102,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005122,,1,9999A,1
23,2755.75,1,310002,1002512902,102,WA001,9999A,WA001,301005123,,1,9999A,1
23,2755.75,1,310002,1002512903,102,WA001,9999A,WA001,301005860,,1,9999A,1
23,2755.75,1,310002,1002512903,102,WA001,9999A,WA001,301005861,,1,9999A,1
23,2755.75,1,310002,1002512903,102,WA001,9999A,WA001,301005911,,1,9999A,1
23,2755.75,1,310002,1002512903,102,WA001,9999A,WA001,301005912,,1,9999A,1
23,2755.75,1,310002,1002512903,102,WA001,9999A,WA001,301005913,,1,9999A,1
23,2755.75,1,310002,1002512903,102,WA001,9999A,WA001,301005929,,1,9999A,1
23,2755.75,1,310726,1012512903,101,WA002,3035A-9999A-9999E,WA007,301004976,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512903,101,WA002,3035A-9999A-9999E,WA007,301004984,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512903,101,WA002,3035A-9999A-9999E,WA007,301004990,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512903,101,WA002,3035A-9999A-9999E,WA007,301005011,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005070,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005071,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005108,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005110,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005112,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005124,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005125,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005126,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512906,101,WA002,9999A-9999E,WA007,301005157,233118-1-2-102,1,9999A-9999E,2
23,2755.75,1,310726,1012512907,101,WA002,3035A-9999A-9999E,WA007,301005212,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512909,101,WA002,3035A-9999A-9999E,WA007,301005304,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512909,101,WA002,3035A-9999A-9999E,WA007,301005313,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512909,101,WA002,3035A-9999A-9999E,WA007,301005314,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512910,101,WA002,3035A-9999A-9999C-9999E,WA007,301005451,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512910,101,WA002,3035A-9999A-9999C-9999E,WA007,301005452,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1012512910,101,WA002,3035A-9999A-9999C-9999E,WA007,301005453,232664-1-1-102,1,3035A-9999A-9999E,3
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005716,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005717,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005718,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005719,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005749,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005750,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005751,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005752,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005812,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005813,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005814,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005815,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005816,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005835,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005836,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005837,,1,3002A-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005982,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005983,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005984,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005985,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005986,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005987,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005988,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005989,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006008,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006009,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006010,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006011,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006046,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006047,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006048,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006049,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006076,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006077,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006078,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006079,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006081,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006082,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006151,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006152,,1,3002A-3007DRYGUM-3007S-3025S-3035A-9999A-9999E,7
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006170,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006197,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006199,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006200,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006201,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006208,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006209,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006210,,1,3002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,8
23,2755.75,1,310726,1022512963,101,WA003,3002A-9999A-9999C-9999CS-9999E,WA007,301006645,233263-1-1-101,1,3002A-9999A-9999E,3
23,2200.0,1,310774,1002512901,102,WA001,9999A,WA001,301005176,,1,9999A,1
23,2199.0,1,310774,1002512901,102,WA001,9999A,WA001,301005183,,1,9999A,1
23,2200.0,1,310774,1002512901,102,WA001,9999A,WA001,301005184,,1,9999A,1
23,2200.0,1,310774,1002512901,102,WA001,9999A,WA001,301005191,,1,9999A,1
23,2200.0,1,310774,1002512901,102,WA001,9999A,WA001,301005199,,1,9999A,1
23,2205.0,1,310774,1002512901,102,WA001,9999A,WA001,301005204,,1,9999A,1
23,2206.0,1,310774,1002512901,102,WA001,9999A,WA001,301005215,,1,9999A,1
23,2198.0,1,310774,1002512901,102,WA001,9999A,WA001,301005220,,1,9999A,1
23,2199.0,1,310774,1002512902,102,WA001,9999A,WA001,301005264,,1,9999A,1
23,2199.0,1,310774,1002512902,102,WA001,9999A,WA001,301005268,,1,9999A,1
23,2200.0,1,310774,1002512902,102,WA001,9999A,WA001,301005279,,1,9999A,1
23,2199.0,1,310774,1002512902,102,WA001,9999A,WA001,301005282,,1,9999A,1
23,2199.0,1,310774,1002512902,102,WA001,9999A,WA001,301005288,,1,9999A,1
23,2198.0,1,310774,1002512902,102,WA001,9999A,WA001,301005292,,1,9999A,1
23,2199.0,1,310774,1002512902,102,WA001,9999A,WA001,301005300,,1,9999A,1
23,2201.0,1,310774,1002512902,102,WA001,9999A,WA001,301005307,,1,9999A,1
23,2198.0,1,310774,1002512903,102,WA001,9999A,WA001,301005331,,1,9999A,1
23,2199.0,1,310774,1002512903,102,WA001,9999A,WA001,301005343,,1,9999A,1
23,2198.0,1,310774,1002512903,102,WA001,9999A,WA001,301005356,,1,9999A,1
23,2199.0,1,310774,1002512903,102,WA001,9999A,WA001,301005457,,1,9999A,1
23,2202.0,1,310774,1002512903,102,WA001,9999A,WA001,301005464,,1,9999A,1
23,2202.0,1,310774,1002512903,102,WA001,9999A,WA001,301005475,,1,9999A,1
23,2199.0,1,310774,1002512903,102,WA001,9999A,WA001,301005483,,1,9999A,1
23,2206.0,1,310774,1002512903,102,WA001,9999A,WA001,301005500,,1,9999A,1
23,2198.0,1,310774,1002512904,102,WA001,9999A,WA001,301005516,,1,9999A,1
23,2199.0,1,310774,1002512904,102,WA001,9999A,WA001,301005520,,1,9999A,1
23,2199.0,1,310774,1002512904,102,WA001,9999A,WA001,301005530,,1,9999A,1
23,2209.0,1,310774,1002512904,102,WA001,9999A,WA001,301005533,,1,9999A,1
23,2198.0,1,310774,1002512904,102,WA001,9999A,WA001,301005589,,1,9999A,1
23,2207.0,1,310774,1002512904,102,WA001,9999A,WA001,301005600,,1,9999A,1
23,2200.0,1,310774,1002512904,102,WA001,9999A,WA001,301005609,,1,9999A,1
23,2198.0,1,310774,1002512904,102,WA001,9999A,WA001,301005621,,1,9999A,1
23,2199.0,1,310774,1002512905,102,WA001,9999A,WA001,301005635,,1,9999A,1
23,2205.0,1,310774,1002512905,102,WA001,9999A,WA001,301005642,,1,9999A,1
23,2198.0,1,310774,1002512905,102,WA001,9999A,WA001,301005661,,1,9999A,1
23,2199.0,1,310774,1002512905,102,WA001,9999A,WA001,301005667,,1,9999A,1
23,2206.0,1,310774,1002512905,102,WA001,9999A,WA001,301005676,,1,9999A,1
23,2198.0,1,310774,1002512905,102,WA001,9999A,WA001,301005690,,1,9999A,1
23,2198.0,1,310774,1002512905,102,WA001,9999A,WA001,301005701,,1,9999A,1
23,2198.0,1,310774,1002512905,102,WA001,9999A,WA001,301005713,,1,9999A,1
23,2198.0,1,310774,1002512906,102,WA001,9999A,WA001,301005766,,1,9999A,1
23,2199.0,1,310774,1002512906,102,WA001,9999A,WA001,301005784,,1,9999A,1
23,2198.0,1,310774,1002512906,102,WA001,9999A,WA001,301005810,,1,9999A,1
